"id_unique";"id_sample";"sample";"sex";"age";"age_range";"native_speaker";"math_grade";"math_load";"math_inf_program_choice";"honesty";"breaks";"noise";"device";"total_time_minutes";"liking_math";"liking_science";"liking_humanities";"persistence_math";"persistence_science";"persistence_humanities";"score_AMAS_total";"score_AMAS_learning";"score_AMAS_testing";"AMAS1";"AMAS2";"AMAS3";"AMAS4";"AMAS5";"AMAS6";"AMAS7";"AMAS8";"AMAS9";"score_GAD";"GAD1";"GAD2";"GAD3";"GAD4";"GAD5";"GAD6";"GAD7";"score_STAI_state_short";"STAI1";"STAI2";"STAI3";"STAI4";"STAI5";"score_TAI_short";"TAI1";"TAI2";"TAI3";"TAI4";"TAI5";"score_SDQ_M";"SDQ_M1";"SDQ_M2";"SDQ_M3";"SDQ_M4";"score_SDQ_L";"SDQ_L1";"SDQ_L2";"SDQ_L3";"SDQ_L4";"score_PISA_ME";"PISA_ME1";"PISA_ME2";"PISA_ME3";"PISA_ME4";"PISA_ME5";"PISA_ME6";"score_BFI_N";"BFI_N1";"BFI_N2";"BFI_N3";"BFI_N4";"BFI_N5";"BFI_N6";"BFI_N7";"BFI_N8";"teacher";"teacher_stage";"teacher_duration";"teacher_experience";"number_main_foci";"main_focus_literacy";"main_focus_humanities";"main_focus_science";"main_focus_mathematics";"main_focus_not_applicable";"preference_teaching_language";"preference_teaching_mathematics";"preference_teaching_science";"ease_teaching_language";"ease_teaching_mathematics";"ease_teaching_science";"score_FSMAS_SE";"FSMAS_SE1";"FSMAS_SE2";"FSMAS_SE3";"FSMAS_SE4";"FSMAS_SE5";"FSMAS_SE6";"FSMAS_SE7";"FSMAS_SE8";"FSMAS_SE9";"sum_arith_perf";"arith_perf_correct_order";"arith_perf1_acc";"arith_perf2_acc";"arith_perf3_acc";"arith_perf4_acc";"arith_perf5_acc";"arith_perf6_acc";"arith_perf7_acc";"arith_perf8_acc";"arith_perf9_acc";"arith_perf10_acc";"arith_perf11_acc";"arith_perf12_acc";"arith_perf13_acc";"arith_perf14_acc";"arith_perf15_acc";"arith_perf16_acc";"arith_perf17_acc";"arith_perf18_acc";"arith_perf19_acc";"arith_perf20_acc";"arith_perf21_acc";"arith_perf22_acc";"arith_perf23_acc";"arith_perf24_acc";"arith_perf25_acc";"arith_perf26_acc";"arith_perf27_acc";"arith_perf28_acc";"arith_perf29_acc";"arith_perf30_acc";"arith_perf31_acc";"arith_perf32_acc";"arith_perf33_acc";"arith_perf34_acc";"arith_perf35_acc";"arith_perf36_acc";"arith_perf37_acc";"arith_perf38_acc";"arith_perf39_acc";"arith_perf40_acc";"arith_perf1_resp";"arith_perf2_resp";"arith_perf3_resp";"arith_perf4_resp";"arith_perf5_resp";"arith_perf6_resp";"arith_perf7_resp";"arith_perf8_resp";"arith_perf9_resp";"arith_perf10_resp";"arith_perf11_resp";"arith_perf12_resp";"arith_perf13_resp";"arith_perf14_resp";"arith_perf15_resp";"arith_perf16_resp";"arith_perf17_resp";"arith_perf18_resp";"arith_perf19_resp";"arith_perf20_resp";"arith_perf21_resp";"arith_perf22_resp";"arith_perf23_resp";"arith_perf24_resp";"arith_perf25_resp";"arith_perf26_resp";"arith_perf27_resp";"arith_perf28_resp";"arith_perf29_resp";"arith_perf30_resp";"arith_perf31_resp";"arith_perf32_resp";"arith_perf33_resp";"arith_perf34_resp";"arith_perf35_resp";"arith_perf36_resp";"arith_perf37_resp";"arith_perf38_resp";"arith_perf39_resp";"arith_perf40_resp"
"1001";"31";"belgian_teachers";"m";NA;"20-29 years";"yes";"5";NA;"3";"yes";"yes";"2";"computer/laptop";"12";"1";"1";"3";"2";"2";"2";"21";"7";"14";"1";"3";"1";"4";"3";"1";"1";"4";"3";"11";"2";"2";"2";"2";"1";"1";"1";"5";"1";"1";"1";"1";"1";"15";"1";"4";"4";"3";"3";"6";"1";"2";"1";"2";"13";"3";"3";"4";"3";"8";"3";"1";"1";"1";"1";"1";"29";"4";"4";"4";"4";"3";"1";"4";"5";"yes";"study";NA;"pre-service";"0";"no";"no";"no";"no";"no";"4";"4";"1";"4";"4";"1";"41";"5";"5";"5";"5";"1";"5";"5";"5";"5";NA;"no";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";NA;NA;NA;NA;NA;"24";NA;NA;"15";NA;NA;NA;NA;"171";NA;NA;NA;"18";NA;"16";NA;"9";NA;"8";"63";NA;NA;"112";"48";"60";NA;NA;NA;NA;NA;NA;NA;NA;NA
"1002";"32";"belgian_teachers";"f";NA;"20-29 years";"yes";"3";NA;"6";"yes";"yes";"4";"computer/laptop";"13";"3";"3";"3";"4";"4";"3";"16";"6";"10";"1";"2";"1";"2";"3";"1";"2";"3";"1";"19";"2";"3";"4";"4";"2";"2";"2";"9";"3";"1";"1";"1";"3";"11";"2";"2";"4";"2";"1";"13";"3";"4";"3";"3";"16";"4";"4";"4";"4";"20";"4";"3";"3";"3";"4";"3";"21";"2";"3";"3";"4";"3";"1";"2";"3";"yes";"primary school teacher";"3";"in-service";"6";"yes";"yes";"yes";"yes";"no";"5";"5";"5";"4";"4";"4";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";"16";"yes";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8";"55";"98";"9";"24";"90";"121";"15";"9";"188";"4";"56";"171";"2";"175";"74";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1003";"33";"belgian_teachers";"f";NA;"20-29 years";"no";"4";NA;"8";"yes";"yes";"3";"computer/laptop";"14";"4";"3";"3";"5";"3";"3";"14";"6";"8";"1";"2";"2";"2";"2";"1";"1";"2";"1";"16";"2";"3";"3";"2";"1";"2";"3";"11";"2";"2";"2";"3";"2";"13";"2";"3";"3";"3";"2";"13";"3";"3";"3";"4";"12";"3";"3";"3";"3";"17";"4";"3";"3";"3";"2";"2";"20";"2";"3";"3";"1";"4";"2";"3";"2";"yes";"study";NA;"pre-service";"7";"yes";"yes";"yes";"yes";"no";"5";"5";"3";"5";"4";"3";"42";"3";"5";"5";"4";"5";"5";"5";"5";"5";"12";"yes";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8.3";"75";"98";"9";"24";"90";"121";"15";"9";"188";"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1004";"34";"belgian_teachers";"f";NA;"20-29 years";"no";"3";NA;"7";"yes";"yes";"3";"computer/laptop";"15";"4";"4";"4";"4";"4";"4";"25";"12";"13";"2";"3";"3";"3";"3";"2";"3";"4";"2";"14";"2";"2";"2";"2";"2";"2";"2";"15";"3";"3";"3";"3";"3";"18";"3";"4";"3";"4";"4";"12";"3";"3";"3";"3";"12";"3";"3";"3";"3";"22";"4";"4";"4";"4";"3";"3";"26";"2";"4";"4";"3";"4";"3";"3";"3";"yes";"study";NA;"pre-service";"5";"yes";"yes";"yes";"yes";"no";"4";"5";"3";"2";"4";"3";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";"9";"yes";"0";"0";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"247";"148";"5";"75";"98";"9";"24";"90";"121";"15";"9";"198";"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1005";"35";"belgian_teachers";"f";NA;"20-29 years";"yes";"4";NA;"5";"yes";"yes";"2";"computer/laptop";"17";"3";"2";"5";"3";"3";"3";"24";"8";"16";"2";"4";"1";"4";"3";"1";"1";"5";"3";"17";"3";"1";"4";"3";"1";"1";"4";"15";"3";"3";"3";"3";"3";"16";"4";"4";"2";"4";"2";"7";"2";"2";"2";"1";"12";"3";"3";"3";"3";"13";"3";"2";"2";"3";"2";"1";"31";"2";"5";"5";"1";"4";"4";"5";"5";"yes";"internship/probation period";NA;"pre-service";"7";"yes";"yes";"yes";"yes";"no";"5";"3";"4";"5";"3";"3";"27";"3";"3";"3";"3";"3";"3";"3";"3";"3";NA;"no";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8";NA;NA;"9";NA;NA;NA;"15";"9";NA;NA;"56";NA;NA;NA;NA;"18";NA;"16";NA;NA;NA;"8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1006";"36";"belgian_teachers";"f";NA;"20-29 years";"yes";"5";NA;"2";"yes";"yes";"2";"computer/laptop";"12";"1";"3";"4";"4";"2";"3";"32";"14";"18";"1";"5";"3";"5";"4";"3";"3";"4";"4";"24";"4";"2";"4";"3";"3";"4";"4";"20";"4";"4";"4";"4";"4";"15";"3";"4";"1";"4";"3";"6";"1";"1";"1";"3";"12";"3";"3";"2";"4";"12";"3";"2";"2";"3";"1";"1";"38";"5";"5";"5";"5";"5";"3";"5";"5";"yes";"study";NA;"pre-service";"0";"no";"no";"no";"no";"yes";"3";"3";"3";"3";"3";"3";"35";"3";"3";"5";"5";"2";"2";"5";"5";"5";"17";"yes";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"14";"75";"98";"9";"24";"90";"121";"15";"9";"188";"2";"56";"171";"2";"175";"74";"18";"12";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1007";"37";"belgian_teachers";"f";NA;"20-29 years";"no";"3";NA;"7";"yes";"yes";"3";"computer/laptop";"13";"5";"4";"4";"5";"3";"4";"11";"5";"6";"1";"1";"1";"1";"1";"1";"1";"3";"1";"21";"3";"4";"4";"2";"2";"2";"4";"9";"3";"1";"1";"1";"3";"13";"1";"4";"2";"3";"3";"15";"3";"4";"4";"4";"13";"3";"3";"3";"4";"23";"4";"4";"3";"4";"4";"4";"17";"2";"3";"2";"2";"2";"3";"2";"1";"yes";"study";NA;"pre-service";"8";"yes";"yes";"yes";"yes";"no";"4";"5";"4";"4";"5";"5";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";"14";"yes";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"122";"8";"75";"98";"9";"24";"90";"121";"15";"9";"197";"3";"56";"171";"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1008";"38";"belgian_teachers";"f";NA;"20-29 years";"yes";"5";NA;"5";"yes";"yes";"3";"computer/laptop";"8";"3";"5";"2";"1";"5";"2";"11";"5";"6";"1";"1";"1";"1";"1";"1";"1";"3";"1";"27";"3";"4";"4";"4";"4";"4";"4";"17";"2";"3";"4";"4";"4";"8";"1";"1";"4";"1";"1";"9";"2";"3";"2";"2";"16";"4";"4";"4";"4";"18";"4";"2";"4";"4";"2";"2";"34";"5";"5";"5";"5";"3";"4";"3";"4";"yes";"study";NA;"pre-service";"6";"yes";"yes";"yes";"yes";"no";"5";"5";"5";"5";"5";"5";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";"13";"yes";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"126";"8";"75";"98";"9";"24";"90";"101";"15";"9";"188";"3";"56";"171";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1009";"39";"belgian_teachers";"f";NA;"20-29 years";"no";"1";NA;"5";"yes";"yes";"3";"computer/laptop";"13";"5";"4";"5";"5";"4";"4";"11";"5";"6";"1";"1";"1";"2";"2";"1";"1";"1";"1";"17";"4";"3";"2";"3";"2";"1";"2";"13";"3";"2";"2";"3";"3";"17";"3";"4";"3";"4";"3";"16";"4";"4";"4";"4";"13";"4";"3";"3";"3";"20";"4";"3";"3";"4";"3";"3";"26";"2";"4";"4";"3";"4";"4";"3";"2";"yes";"study";NA;"pre-service";"8";"yes";"yes";"yes";"yes";"no";"3";"5";"5";"3";"5";"5";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";NA;"no";"1";"0";"0";"0";"1";"1";"1";"0";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"120";NA;NA;"98";"9";"24";NA;"121";"15";NA;"188";NA;"56";"171";NA;NA;NA;"18";NA;"16";NA;NA;NA;"8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1010";"40";"belgian_teachers";"m";NA;"20-29 years";"no";"3";NA;"3";"yes";"yes";"3";"computer/laptop";"12";"2";"3";"4";"3";"3";"4";"21";"11";"10";"3";"2";"3";"3";"2";"1";"2";"3";"2";"14";"2";"2";"2";"2";"2";"2";"2";"12";"2";"2";"3";"2";"3";"14";"3";"4";"2";"3";"2";"10";"2";"3";"2";"3";"14";"4";"4";"3";"3";"18";"3";"2";"3";"4";"3";"3";"20";"1";"5";"2";"2";"4";"1";"3";"2";"yes";"study";NA;"pre-service";"4";"yes";"yes";"yes";"yes";"no";"4";"4";"4";"4";"3";"3";"39";"4";"5";"5";"5";"4";"4";"4";"4";"4";NA;"no";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8";"75";"98";"9";"24";"90";NA;"15";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1011";"41";"belgian_teachers";"f";NA;"20-29 years";"yes";"3";NA;"9";"yes";"yes";"2";"smartphone";"10";"5";"1";"4";"5";"2";"2";"13";"7";"6";"1";"1";"2";"1";"2";"1";"1";"2";"2";"16";"3";"2";"2";"2";"4";"2";"1";"10";"3";"3";"1";"1";"2";"12";"2";"2";"3";"2";"3";"15";"4";"4";"3";"4";"16";"4";"4";"4";"4";"14";"3";"2";"3";"2";"2";"2";"31";"3";"4";"4";"5";"4";"3";"3";"5";"yes";"internship/probation period";NA;"pre-service";"6";"yes";"yes";"yes";"yes";"no";"5";"4";"4";"4";"4";"3";"31";"4";"4";"4";"4";"3";"3";"1";"4";"4";"12";"yes";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"124";"8";"75";"98";"9";"24";"90";"122";"15";"9";"182";"4";"56";"171";"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1012";"42";"belgian_teachers";"m";NA;"30-39 years";"yes";"3";NA;"5";"yes";"yes";"3";"tablet";"8";"3";"4";"4";"5";"5";"5";"9";"5";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"8";"1";"1";"1";"1";"1";"2";"1";"8";"3";"2";"1";"1";"1";"8";"4";"1";"1";"1";"1";"11";"3";"3";"2";"3";"14";"4";"4";"3";"3";"24";"4";"4";"4";"4";"4";"4";"17";"3";"2";"2";"2";"2";"2";"2";"2";"yes";"study";NA;"pre-service";"4";"yes";"yes";"yes";"yes";"no";"-1";"-1";"-1";"-1";"-1";"-1";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";NA;"no";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";NA;"55";"98";"9";"24";"90";"121";"15";"7";"188";"3";"56";"171";"2";"195";"74";"18";"129";"16";"47";"9";NA;"8";"63";"4";"76";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1013";"44";"belgian_teachers";"f";NA;"20-29 years";"yes";"6";NA;"2";"yes";"yes";"2";"computer/laptop";"9";"2";"2";"5";"3";"3";"4";"38";"18";"20";"3";"5";"5";"5";"5";"3";"3";"5";"4";"22";"4";"3";"3";"3";"3";"3";"3";"15";"3";"3";"3";"3";"3";"18";"4";"4";"2";"4";"4";"10";"2";"2";"2";"4";"13";"3";"3";"3";"4";"15";"4";"2";"2";"3";"2";"2";"20";"2";"1";"3";"1";"3";"1";"4";"5";"yes";"study";NA;"pre-service";"1";"no";"yes";"no";"no";"no";"2";"3";"-1";"3";"3";"-1";"37";"5";"5";"5";"5";"1";"1";"5";"5";"5";"16";"yes";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"8";"8";"75";"99";"9";"24";"90";"121";"15";"7";"188";"3";"56";"171";"2";"175";"74";"18";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1014";"45";"belgian_teachers";"f";NA;"20-29 years";"no";"4";NA;"5";"yes";"yes";"3";"computer/laptop";"12";"1";"2";"2";"1";"2";"2";"28";"14";"14";"2";"4";"4";"3";"3";"3";"3";"4";"2";"12";"2";"2";"1";"2";"2";"2";"1";"10";"2";"2";"2";"2";"2";"12";"2";"2";"3";"2";"3";"6";"2";"1";"1";"2";"13";"3";"3";"3";"4";"15";"3";"3";"2";"3";"2";"2";"23";"2";"3";"3";"3";"3";"3";"3";"3";"yes";"study";NA;"pre-service";"7";"yes";"yes";"yes";"yes";"no";"3";"3";"4";"3";"3";"4";"38";"4";"4";"4";"4";"4";"3";"5";"5";"5";"20";"yes";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8";"75";"98";"9";"24";"90";"121";"15";"9";"188";"3";"56";"171";"2";"175";"74";"18";"129";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1015";"46";"belgian_teachers";"f";NA;"20-29 years";"yes";"2";NA;"5";"yes";"yes";"1";"computer/laptop";"10";"3";"4";"3";"5";"5";"3";"14";"5";"9";"1";"2";"1";"2";"2";"1";"1";"3";"1";"22";"4";"4";"4";"3";"3";"3";"1";"13";"2";"3";"2";"3";"3";"10";"2";"2";"1";"4";"1";"14";"4";"3";"3";"4";"16";"4";"4";"4";"4";"22";"4";"4";"4";"4";"3";"3";"30";"2";"4";"4";"4";"4";"4";"4";"4";"yes";"primary school teacher";"3";"in-service";"3";"yes";"no";"yes";"yes";"no";"5";"5";"5";"3";"5";"5";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";"12";"yes";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";"8";"75";"98";"9";"24";"90";"121";"15";"9";"188";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1016";"47";"belgian_teachers";"f";NA;"20-29 years";"no";"4";NA;"5";"yes";"yes";"2";"computer/laptop";"11";"4";"3";"5";"4";"4";"5";"18";"5";"13";"1";"3";"1";"3";"3";"1";"1";"4";"1";"19";"3";"3";"3";"2";"3";"2";"3";"15";"3";"2";"4";"3";"3";"18";"3";"4";"4";"4";"3";"11";"3";"3";"2";"3";"12";"3";"3";"3";"3";"20";"4";"3";"3";"4";"3";"3";"28";"2";"3";"4";"3";"3";"4";"4";"5";"yes";"study";NA;"pre-service";"7";"yes";"yes";"yes";"yes";"no";"3";"3";"3";"2";"4";"3";"45";"5";"5";"5";"5";"5";"5";"5";"5";"5";NA;"no";"1";"0";"0";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"1";"0";"0";"1";"227";NA;NA;NA;"98";"9";"24";NA;NA;"15";"9";NA;NA;NA;NA;NA;NA;NA;"18";NA;"16";NA;"9";NA;"8";NA;NA;NA;"112";"48";NA;"3";NA;NA;"126";"48";"8";NA;NA;"65"
"1017";"49";"belgian_teachers";"f";NA;"20-29 years";"yes";"4";NA;"6";"yes";"yes";"4";"computer/laptop";"13";"5";"1";"5";"5";"1";"4";"23";"11";"12";"1";"2";"2";"3";"5";"2";"3";"2";"3";"13";"2";"2";"2";"2";"1";"2";"2";"5";"1";"1";"1";"1";"1";"17";"2";"4";"4";"3";"4";"14";"3";"4";"3";"4";"13";"3";"3";"4";"3";"21";"4";"3";"3";"4";"4";"3";"22";"2";"2";"3";"3";"3";"3";"3";"3";"yes";"study";NA;"pre-service";"7";"yes";"yes";"yes";"yes";"no";"5";"5";"3";"5";"5";"4";"40";"2";"5";"5";"5";"5";"5";"5";"4";"4";NA;"no";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"227";"128";"8";"75";"98";"9";NA;NA;NA;"15";"9";NA;NA;"56";NA;NA;NA;NA;"18";NA;"16";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"65"
"1018";"50";"belgian_teachers";"f";NA;"20-29 years";"yes";"4";NA;"5";"yes";"yes";"2";"computer/laptop";"11";"3";"4";"3";"4";"3";"3";"26";"15";"11";"3";"2";"3";"2";"4";"3";"3";"3";"3";"14";"2";"3";"3";"2";"1";"2";"1";"11";"2";"2";"2";"3";"2";"17";"2";"4";"4";"4";"3";"11";"3";"3";"3";"2";"12";"3";"3";"3";"3";"18";"4";"3";"3";"2";"3";"3";"24";"3";"4";"3";"3";"4";"2";"3";"2";"yes";"study";NA;"pre-service";"0";"no";"no";"no";"no";"yes";"4";"4";"5";"3";"4";"4";"40";"3";"5";"4";"4";"5";"4";"5";"5";"5";"20";"yes";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"122";"8";"75";"32";"9";"24";"90";"121";"15";"9";"188";"3";"56";"171";"2";"175";"74";"18";"129";"16";"47";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1019";"51";"belgian_teachers";"m";NA;"20-29 years";"yes";"1";NA;"5";"yes";"yes";"3";"computer/laptop";"11";"4";"5";"4";"4";"4";"5";"13";"5";"8";"1";"2";"1";"2";"2";"1";"1";"2";"1";"13";"2";"4";"1";"2";"1";"2";"1";"16";"3";"3";"4";"3";"3";"12";"2";"3";"3";"3";"1";"11";"3";"3";"2";"3";"12";"3";"3";"3";"3";"24";"4";"4";"4";"4";"4";"4";"18";"1";"4";"3";"2";"2";"2";"2";"2";"yes";"study";NA;"pre-service";"4";"yes";"yes";"yes";"yes";"no";"3";"4";"5";"3";"4";"4";"42";"4";"5";"5";"5";"5";"5";"3";"5";"5";NA;"no";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"128";NA;"75";"98";"9";"24";"90";"121";"15";"9";"88";"3";"56";"171";"2";"175";"74";"18";"129";"16";"43";"9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"1020";"52";"belgian_teachers";"f";NA;"20-29 years";"yes";"4";NA;"7";"yes";"yes";"3";"computer/laptop";"16";"3";"1";"3";"3";"1";"3";"27";"10";"17";"3";"4";"4";"4";"5";"1";"1";"4";"1";"14";"2";"3";"2";"1";"2";"2";"2";"8";"2";"1";"1";"2";"2";"17";"4";"3";"2";"4";"4";"7";"1";"3";"1";"2";"13";"4";"3";"3";"3";"19";"4";"4";"3";"2";"3";"3";"24";"2";"3";"5";"2";"5";"3";"3";"1";"yes";"study";NA;"pre-service";"9";"yes";"yes";"yes";"yes";"no";"4";"3";"1";"4";"3";"2";"35";"5";"4";"3";"3";"4";"3";"4";"5";"4";"8";"yes";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"227";"108";"8";"75";"98";"9";"24";"90";"121";"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
